id,customer_id,purchased_at,category,product_id,price
754281,51004,2020-07-28 20:11:24+00:00,Furniture,B_734550,162200
748827,79371,2020-07-28 20:18:02+00:00,Education,C_933210,845600
750742,13259,2020-07-28 20:20:40+00:00,Furniture,B_684390,17300
754537,37174,2020-07-28 20:21:30+00:00,Furniture,B_684360,910100
752886,78596,2020-07-28 20:23:53+00:00,Furniture,B_451510,132100
754773,57199,2020-07-28 20:30:38+00:00,Furniture,B_251510,296800
749443,20723,2020-07-28 20:38:29+00:00,Furniture,B_48510,10000
749530,29015,2020-07-28 20:41:07+00:00,Furniture,B_617210,978900
753466,35066,2020-07-28 20:44:47+00:00,Furniture,B_646390,457800
751786,37657,2020-07-28 20:49:54+00:00,Furniture,B_73510,890200
755383,74093,2020-07-28 20:54:21+00:00,Furniture,B_643510,54200
752008,31560,2020-07-28 20:55:38+00:00,Furniture,B_421210,556500
752078,24654,2020-07-28 20:57:35+00:00,Furniture,B_708510,430600
750162,31212,2020-07-28 21:01:41+00:00,Furniture,B_468380,43900
755595,52094,2020-07-28 21:02:10+00:00,Furniture,B_101210,235900
752239,26653,2020-07-28 21:02:54+00:00,Furniture,B_708560,405800
750228,28399,2020-07-28 21:03:52+00:00,Furniture,B_462510,244300
753038,61090,2020-07-28 21:29:36+00:00,Furniture,B_406510,206400
751220,19746,2020-07-28 21:33:51+00:00,Furniture,B_617210,978900
754992,48414,2020-07-28 21:38:56+00:00,Education,C_95580,418300
753568,71081,2020-07-28 21:48:52+00:00,Furniture,B_406210,190400
755286,1564,2020-07-28 21:50:48+00:00,Furniture,B_32210,473700
754156,73749,2020-07-28 22:06:44+00:00,Education,C_951210,239400
755872,32665,2020-07-28 22:13:14+00:00,Furniture,B_670210,46000
757408,39102,2020-07-28 22:13:17+00:00,Furniture,B_451380,928800
757472,47636,2020-07-28 22:15:28+00:00,Furniture,B_462360,350500
754420,25783,2020-07-28 22:16:59+00:00,Furniture,B_620390,755300
757519,45361,2020-07-28 22:17:26+00:00,Furniture,B_617510,128400
757591,30116,2020-07-28 22:20:36+00:00,Furniture,B_429540,997700
756059,39618,2020-07-28 22:21:01+00:00,Furniture,B_687390,701900
754615,60777,2020-07-28 22:24:34+00:00,Furniture,B_872210,318000
752971,22392,2020-07-28 22:27:15+00:00,Furniture,B_662510,779400
753076,37041,2020-07-28 22:31:06+00:00,Furniture,B_56210,444100
753362,18323,2020-07-28 22:41:32+00:00,Furniture,B_617510,128400
753410,27607,2020-07-28 22:42:56+00:00,Furniture,B_662510,779400
753972,46647,2020-07-28 23:01:05+00:00,Furniture,B_10210,937600
754024,42936,2020-07-28 23:02:19+00:00,Furniture,B_468210,368200
754075,30687,2020-07-28 23:03:55+00:00,Furniture,B_710360,795700
759188,31165,2020-07-28 23:19:28+00:00,Furniture,B_473510,263200
754556,6053,2020-07-28 23:22:15+00:00,Furniture,B_32210,473700
754574,53679,2020-07-28 23:23:02+00:00,Furniture,B_662550,167700
757687,33907,2020-07-28 23:24:54+00:00,Furniture,B_13210,931500
756281,30812,2020-07-28 23:30:36+00:00,Furniture,B_44210,221200
754844,75809,2020-07-28 23:33:13+00:00,Furniture,B_743210,203000
757881,52049,2020-07-28 23:33:33+00:00,Furniture,B_32510,113900
759856,38112,2020-07-28 23:42:08+00:00,Furniture,B_406210,190400
756560,31363,2020-07-28 23:42:23+00:00,Furniture,B_406210,190400
758179,45236,2020-07-28 23:43:54+00:00,Education,C_95580,418300
756626,51766,2020-07-28 23:44:45+00:00,Furniture,B_662370,546200
755189,44861,2020-07-28 23:47:12+00:00,Furniture,B_687390,701900
756706,12978,2020-07-28 23:48:05+00:00,Education,C_933380,699800
758305,28575,2020-07-28 23:48:45+00:00,Furniture,B_638510,908700
760035,74490,2020-07-28 23:48:58+00:00,Furniture,B_734540,115600
755267,34691,2020-07-28 23:50:24+00:00,Furniture,B_617360,585900
755565,28173,2020-07-29 00:00:56+00:00,Furniture,B_662510,779400
757237,50920,2020-07-29 00:07:05+00:00,Furniture,B_684510,427000
760642,56801,2020-07-29 00:10:59+00:00,Furniture,B_404210,495900
760653,21252,2020-07-29 00:11:26+00:00,Furniture,B_871510,110800
760685,16539,2020-07-29 00:12:14+00:00,Furniture,B_617510,128400
757477,20072,2020-07-29 00:15:37+00:00,Furniture,B_661510,984300
761017,55076,2020-07-29 00:24:24+00:00,Furniture,B_467510,849500
759402,63240,2020-07-29 00:26:17+00:00,Furniture,B_684510,427000
758036,53560,2020-07-29 00:39:01+00:00,Furniture,B_466580,706400
761500,52598,2020-07-29 00:44:49+00:00,Furniture,B_462210,705300
760016,27941,2020-07-29 00:48:12+00:00,Furniture,B_686210,685600
761610,56301,2020-07-29 00:49:55+00:00,Furniture,B_1161210,969100
756765,29781,2020-07-29 00:50:35+00:00,Furniture,B_686510,457900
756778,16285,2020-07-29 00:51:02+00:00,Furniture,B_728210,970500
761679,86291,2020-07-29 00:52:53+00:00,Furniture,B_9210,704100
758936,41254,2020-07-29 01:11:43+00:00,Education,C_933510,524500
762128,41085,2020-07-29 01:13:05+00:00,Furniture,B_32510,113900
759283,34013,2020-07-29 01:22:46+00:00,Furniture,B_423510,695600
759682,46349,2020-07-29 01:35:31+00:00,Furniture,B_684210,285200
758039,33781,2020-07-29 01:39:05+00:00,Furniture,B_746380,19600
762590,50551,2020-07-29 01:40:30+00:00,Furniture,B_686210,685600
758381,49559,2020-07-29 01:51:12+00:00,Furniture,B_687380,25000
760139,39198,2020-07-29 01:53:11+00:00,Furniture,B_32210,473700
760380,15395,2020-07-29 02:01:28+00:00,Education,C_95210,844200
761985,19508,2020-07-29 02:06:03+00:00,Furniture,B_636510,996100
760701,31693,2020-07-29 02:12:45+00:00,Furniture,B_72370,661600
759253,55101,2020-07-29 02:21:49+00:00,Furniture,B_48360,848100
762406,42345,2020-07-29 02:30:42+00:00,Furniture,B_667570,990700
762439,6019,2020-07-29 02:32:46+00:00,Furniture,B_673510,965700
762449,11852,2020-07-29 02:33:18+00:00,Furniture,B_251380,902600
761448,53628,2020-07-29 02:42:37+00:00,Furniture,B_686210,685600
761721,26733,2020-07-29 02:55:08+00:00,Furniture,B_684390,17300
761780,28579,2020-07-29 02:57:52+00:00,Furniture,B_617210,978900
762862,61893,2020-07-29 02:58:54+00:00,Furniture,B_672510,963000
761821,55939,2020-07-29 02:59:05+00:00,Furniture,B_684210,285200
760335,30366,2020-07-29 03:00:09+00:00,Furniture,B_876210,338300
760395,78490,2020-07-29 03:01:54+00:00,Furniture,B_617210,978900
760463,54892,2020-07-29 03:04:08+00:00,Furniture,B_617400,85400
760510,22487,2020-07-29 03:05:40+00:00,Furniture,B_72510,100800
760744,77775,2020-07-29 03:14:34+00:00,Furniture,B_406510,206400
760972,70979,2020-07-29 03:22:39+00:00,Furniture,B_251540,502600
761918,45176,2020-07-29 04:03:26+00:00,Furniture,B_452510,425800
763021,48357,2020-07-29 04:07:22+00:00,Furniture,B_251360,250600
763742,60996,2020-07-29 04:08:18+00:00,Furniture,B_251380,902600
762159,74156,2020-07-29 04:14:45+00:00,Furniture,B_56510,887100
762240,42186,2020-07-29 04:18:56+00:00,Furniture,B_870510,226000
763329,53480,2020-07-29 04:30:13+00:00,Furniture,B_682210,708000
763414,38523,2020-07-29 04:36:33+00:00,Furniture,B_13380,452200
764373,50497,2020-07-29 04:45:54+00:00,Furniture,B_684540,74400
762887,58426,2020-07-29 05:00:35+00:00,Furniture,B_749510,599700
762888,36032,2020-07-29 05:00:40+00:00,Furniture,B_617510,128400
762889,72001,2020-07-29 05:00:42+00:00,Furniture,B_462360,350500
764594,64125,2020-07-29 05:35:32+00:00,Furniture,B_451510,132100
763620,41633,2020-07-29 05:53:20+00:00,Furniture,B_617210,978900
764391,39570,2020-07-29 06:49:46+00:00,Furniture,B_251380,902600
765142,45801,2020-07-29 06:59:57+00:00,Furniture,B_594510,680700
766113,71362,2020-07-29 08:04:31+00:00,Furniture,B_700210,652100
766200,19530,2020-07-29 08:10:06+00:00,Furniture,B_617380,233900
766519,63240,2020-07-29 08:26:34+00:00,Furniture,B_684510,427000
766626,41238,2020-07-29 08:31:00+00:00,Furniture,B_72210,758200
765615,36921,2020-07-29 08:33:42+00:00,Furniture,B_468510,624700
766836,36519,2020-07-29 08:38:54+00:00,Furniture,B_617210,978900
766924,36099,2020-07-29 08:44:12+00:00,Furniture,B_878210,887500
765818,67901,2020-07-29 08:46:37+00:00,Furniture,B_876510,477900
764679,31568,2020-07-29 08:53:01+00:00,Furniture,B_665210,220500
765991,71631,2020-07-29 08:57:13+00:00,Furniture,B_873510,398700
767212,30641,2020-07-29 08:58:55+00:00,Furniture,B_909540,791600
766133,70134,2020-07-29 09:06:15+00:00,Furniture,B_728210,970500
767650,15153,2020-07-29 09:17:22+00:00,Furniture,B_741370,644500
765520,24762,2020-07-29 09:28:18+00:00,Furniture,B_872360,451300
765827,27246,2020-07-29 09:46:59+00:00,Furniture,B_684510,427000
765026,46349,2020-07-29 09:47:34+00:00,Furniture,B_684510,427000
768382,36544,2020-07-29 09:50:53+00:00,Furniture,B_710530,926900
767093,33806,2020-07-29 09:53:09+00:00,Furniture,B_451510,132100
767258,46304,2020-07-29 10:01:29+00:00,Furniture,B_886510,940400
767584,58260,2020-07-29 10:14:04+00:00,Education,C_95360,742600
767635,35498,2020-07-29 10:16:12+00:00,Furniture,B_872380,722100
769063,23982,2020-07-29 10:19:20+00:00,Furniture,B_617370,958000
767734,72451,2020-07-29 10:20:49+00:00,Furniture,B_251210,898900
766435,37611,2020-07-29 10:22:06+00:00,Furniture,B_871210,647900
766458,30668,2020-07-29 10:23:17+00:00,Furniture,B_661510,984300
767818,51766,2020-07-29 10:24:08+00:00,Furniture,B_738580,363200
766620,46241,2020-07-29 10:30:47+00:00,Furniture,B_876370,825100
769397,28357,2020-07-29 10:32:09+00:00,Furniture,B_687360,139700
769467,61707,2020-07-29 10:34:25+00:00,Furniture,B_617510,128400
769514,29255,2020-07-29 10:36:08+00:00,Furniture,B_32360,79000
769621,24830,2020-07-29 10:39:46+00:00,Furniture,B_684210,285200
765750,53853,2020-07-29 10:42:38+00:00,Furniture,B_451510,132100
768238,26959,2020-07-29 10:43:20+00:00,Furniture,B_684210,285200
769940,75607,2020-07-29 10:50:28+00:00,Furniture,B_870370,987300
770212,23530,2020-07-29 11:00:36+00:00,Furniture,B_708210,97400
768738,67866,2020-07-29 11:06:29+00:00,Furniture,B_617210,978900
768841,42017,2020-07-29 11:10:28+00:00,Furniture,B_712510,558000
770768,33044,2020-07-29 11:21:23+00:00,Furniture,B_468210,368200
767860,55301,2020-07-29 11:25:47+00:00,Furniture,B_744210,778100
766749,36151,2020-07-29 11:35:35+00:00,Furniture,B_709540,922800
768096,45919,2020-07-29 11:36:55+00:00,Furniture,B_428510,421300
768200,48982,2020-07-29 11:41:27+00:00,Furniture,B_700510,576500
766999,48492,2020-07-29 11:48:26+00:00,Furniture,B_468370,884100
771495,69562,2020-07-29 11:48:36+00:00,Furniture,B_690210,855300
767098,42601,2020-07-29 11:53:26+00:00,Furniture,B_32210,473700
767251,67604,2020-07-29 12:00:57+00:00,Furniture,B_617510,128400
770353,30859,2020-07-29 12:06:21+00:00,Furniture,B_891540,438200
772076,8110,2020-07-29 12:08:29+00:00,Furniture,B_685510,494200
769039,47812,2020-07-29 12:18:25+00:00,Furniture,B_594210,22500
772413,28657,2020-07-29 12:18:29+00:00,Furniture,B_710510,747900
772492,26216,2020-07-29 12:20:49+00:00,Furniture,B_617510,128400
772576,56834,2020-07-29 12:24:05+00:00,Furniture,B_251210,898900
767886,47367,2020-07-29 12:27:03+00:00,Furniture,B_876570,992500
771021,56474,2020-07-29 12:32:08+00:00,Furniture,B_462510,244300
772923,13947,2020-07-29 12:36:05+00:00,Furniture,B_684510,427000
771219,41098,2020-07-29 12:38:27+00:00,Furniture,B_436210,88200
769638,67178,2020-07-29 12:40:09+00:00,Education,C_962210,162000
768436,29892,2020-07-29 12:53:25+00:00,Furniture,B_251210,898900
770232,80531,2020-07-29 13:01:29+00:00,Furniture,B_451210,365400
770270,46558,2020-07-29 13:02:42+00:00,Furniture,B_686210,685600
773994,62556,2020-07-29 13:15:26+00:00,Furniture,B_708210,97400
769016,61360,2020-07-29 13:17:35+00:00,Furniture,B_482360,728600
769122,76698,2020-07-29 13:21:42+00:00,Furniture,B_686580,193400
774223,13143,2020-07-29 13:22:50+00:00,Furniture,B_72390,201000
772562,42101,2020-07-29 13:23:17+00:00,Furniture,B_728390,852300
772755,31804,2020-07-29 13:30:17+00:00,Furniture,B_684510,427000
771006,74493,2020-07-29 13:31:34+00:00,Furniture,B_684510,427000
774586,56816,2020-07-29 13:36:07+00:00,Furniture,B_681410,787700
772958,24830,2020-07-29 13:36:48+00:00,Furniture,B_684510,427000
769541,24191,2020-07-29 13:37:05+00:00,Furniture,B_72510,100800
774675,53868,2020-07-29 13:38:47+00:00,Furniture,B_886210,105000
771372,51360,2020-07-29 13:43:46+00:00,Furniture,B_468530,465600
771641,66415,2020-07-29 13:53:36+00:00,Furniture,B_663210,162900
770101,37623,2020-07-29 13:55:58+00:00,Furniture,B_617210,978900
771746,42804,2020-07-29 13:57:02+00:00,Furniture,B_684390,17300
770381,29967,2020-07-29 14:07:26+00:00,Furniture,B_636380,812800
775470,38528,2020-07-29 14:07:36+00:00,Furniture,B_426530,261200
774148,48195,2020-07-29 14:20:24+00:00,Furniture,B_871210,647900
772563,76392,2020-07-29 14:23:21+00:00,Furniture,B_451600,182700
776162,43642,2020-07-29 14:31:39+00:00,Furniture,B_431210,971400
774545,47220,2020-07-29 14:34:25+00:00,Furniture,B_406380,252600
776379,40813,2020-07-29 14:39:09+00:00,Furniture,B_617210,978900
773143,10371,2020-07-29 14:43:38+00:00,Furniture,B_873510,398700
774864,10788,2020-07-29 14:44:32+00:00,Furniture,B_13210,931500
773184,32873,2020-07-29 14:44:49+00:00,Furniture,B_873510,398700
776827,62157,2020-07-29 14:54:45+00:00,Furniture,B_452510,425800
771840,70468,2020-07-29 15:00:22+00:00,Furniture,B_427210,585800
773603,63488,2020-07-29 15:00:49+00:00,Furniture,B_476460,49800
771972,36279,2020-07-29 15:04:27+00:00,Furniture,B_662510,779400
775538,35528,2020-07-29 15:10:11+00:00,Furniture,B_742510,174700
774011,64427,2020-07-29 15:15:52+00:00,Furniture,B_886210,105000
772421,69708,2020-07-29 15:18:49+00:00,Furniture,B_617510,128400
777616,61819,2020-07-29 15:21:07+00:00,Furniture,B_737510,104300
777643,44622,2020-07-29 15:21:50+00:00,Furniture,B_734210,725200
775886,46427,2020-07-29 15:22:40+00:00,Furniture,B_448510,496200
774255,33469,2020-07-29 15:24:14+00:00,Furniture,B_734370,961100
774406,59643,2020-07-29 15:29:42+00:00,Furniture,B_915510,585300
777877,46125,2020-07-29 15:31:05+00:00,Furniture,B_710540,936700
774501,58472,2020-07-29 15:32:45+00:00,Furniture,B_708360,972600
776261,70763,2020-07-29 15:34:45+00:00,Furniture,B_619380,972800
776391,52721,2020-07-29 15:39:35+00:00,Furniture,B_615210,467900
774882,42232,2020-07-29 15:45:22+00:00,Furniture,B_9210,704100
776609,11482,2020-07-29 15:46:39+00:00,Furniture,B_453510,383600
774951,25224,2020-07-29 15:48:27+00:00,Furniture,B_594210,22500
775233,54055,2020-07-29 15:58:49+00:00,Furniture,B_728370,621900
775267,10113,2020-07-29 16:00:15+00:00,Furniture,B_713210,363700
776991,39100,2020-07-29 16:01:12+00:00,Furniture,B_478210,306100
779033,28184,2020-07-29 16:09:43+00:00,Furniture,B_431400,806200
777427,69268,2020-07-29 16:14:54+00:00,Furniture,B_870410,68300
775839,19863,2020-07-29 16:21:08+00:00,Furniture,B_468510,624700
775920,21419,2020-07-29 16:24:04+00:00,Furniture,B_478210,306100
774253,47918,2020-07-29 16:24:11+00:00,Furniture,B_617210,978900
779617,20779,2020-07-29 16:29:52+00:00,Furniture,B_388520,603600
778211,47362,2020-07-29 16:43:54+00:00,Furniture,B_620210,24700
780136,44350,2020-07-29 16:49:22+00:00,Furniture,B_406210,190400
778398,53400,2020-07-29 16:49:39+00:00,Furniture,B_593370,521700
780475,30356,2020-07-29 17:00:44+00:00,Furniture,B_251510,296800
778754,52116,2020-07-29 17:01:41+00:00,Furniture,B_685360,246000
777015,37657,2020-07-29 17:01:43+00:00,Furniture,B_73210,629700
777045,16243,2020-07-29 17:02:39+00:00,Furniture,B_251580,472900
777301,50084,2020-07-29 17:10:56+00:00,Furniture,B_32580,166900
775830,32406,2020-07-29 17:20:49+00:00,Education,C_983210,860000
779395,72453,2020-07-29 17:21:24+00:00,Furniture,B_710380,968200
776158,48640,2020-07-29 17:31:35+00:00,Furniture,B_383210,146400
781673,35852,2020-07-29 17:43:27+00:00,Furniture,B_665210,220500
776742,66669,2020-07-29 17:51:04+00:00,Furniture,B_619370,886900
780224,12530,2020-07-29 17:52:21+00:00,Furniture,B_409510,61200
778554,70155,2020-07-29 17:54:59+00:00,Furniture,B_406540,932000
781898,51342,2020-07-29 17:55:16+00:00,Furniture,B_431360,305900
778668,48195,2020-07-29 17:58:41+00:00,Furniture,B_871210,647900
780415,32035,2020-07-29 17:58:50+00:00,Furniture,B_899380,871500
776949,44517,2020-07-29 17:59:49+00:00,Furniture,B_251210,898900
780492,53480,2020-07-29 18:01:12+00:00,Furniture,B_729510,353700
782129,74327,2020-07-29 18:03:59+00:00,Furniture,B_594210,22500
777100,41965,2020-07-29 18:04:03+00:00,Furniture,B_634510,215900
777155,49168,2020-07-29 18:05:57+00:00,Furniture,B_474510,970400
777456,44549,2020-07-29 18:15:28+00:00,Furniture,B_69380,164400
779225,61612,2020-07-29 18:15:53+00:00,Furniture,B_437510,792100
782689,29955,2020-07-29 18:23:07+00:00,Furniture,B_687510,73700
781159,69556,2020-07-29 18:23:32+00:00,Furniture,B_251510,296800
779526,46241,2020-07-29 18:26:38+00:00,Furniture,B_876510,477900
781227,10117,2020-07-29 18:26:45+00:00,Furniture,B_72510,100800
779909,41250,2020-07-29 18:39:55+00:00,Furniture,B_745510,943200
778282,30950,2020-07-29 18:46:21+00:00,Furniture,B_419210,933700
778288,30349,2020-07-29 18:46:32+00:00,Education,C_983370,975300
780097,60046,2020-07-29 18:48:00+00:00,Furniture,B_475510,258900
783428,60217,2020-07-29 18:48:03+00:00,Furniture,B_617210,978900
783565,18648,2020-07-29 18:52:23+00:00,Furniture,B_626510,245000
783602,48355,2020-07-29 18:53:23+00:00,Furniture,B_462580,865200
783642,30709,2020-07-29 18:54:41+00:00,Furniture,B_662510,779400
778672,56471,2020-07-29 18:58:46+00:00,Furniture,B_750510,350800
779050,53400,2020-07-29 19:10:23+00:00,Furniture,B_686510,457900
780811,21610,2020-07-29 19:11:56+00:00,Furniture,B_878210,887500
779240,58472,2020-07-29 19:16:24+00:00,Furniture,B_1185360,34600
784456,68123,2020-07-29 19:20:09+00:00,Furniture,B_479510,750500
784543,66242,2020-07-29 19:23:36+00:00,Furniture,B_684600,64600
779471,61143,2020-07-29 19:24:27+00:00,Furniture,B_56210,444100
784583,45425,2020-07-29 19:25:02+00:00,Furniture,B_617360,585900
782752,68690,2020-07-29 19:25:25+00:00,Furniture,B_32210,473700
784878,63357,2020-07-29 19:36:12+00:00,Furniture,B_708510,430600
779913,36813,2020-07-29 19:40:00+00:00,Furniture,B_32210,473700
781848,14446,2020-07-29 19:53:22+00:00,Furniture,B_646510,240300
780337,44274,2020-07-29 19:56:13+00:00,Furniture,B_740210,68100
780352,46358,2020-07-29 19:56:41+00:00,Furniture,B_143510,805600
785461,62830,2020-07-29 19:59:34+00:00,Furniture,B_251510,296800
783821,36181,2020-07-29 20:00:07+00:00,Furniture,B_617210,978900
783847,54703,2020-07-29 20:01:05+00:00,Furniture,B_684510,427000
782272,39636,2020-07-29 20:09:43+00:00,Furniture,B_713210,363700
782289,42441,2020-07-29 20:10:17+00:00,Furniture,B_468510,624700
780780,45994,2020-07-29 20:11:03+00:00,Furniture,B_479510,750500
785826,49820,2020-07-29 20:12:42+00:00,Furniture,B_406210,190400
781000,88029,2020-07-29 20:18:01+00:00,Furniture,B_48210,742900
784595,70979,2020-07-29 20:25:30+00:00,Furniture,B_251540,502600
786243,55939,2020-07-29 20:28:36+00:00,Furniture,B_684510,427000
783015,32127,2020-07-29 20:34:04+00:00,Furniture,B_251210,898900
786417,31664,2020-07-29 20:35:04+00:00,Furniture,B_672210,220000
781480,52226,2020-07-29 20:37:34+00:00,Furniture,B_248210,225900
786559,12686,2020-07-29 20:39:35+00:00,Furniture,B_251410,92400
781629,72696,2020-07-29 20:42:08+00:00,Furniture,B_72510,100800
783319,73986,2020-07-29 20:44:29+00:00,Furniture,B_467360,261900
783615,12351,2020-07-29 20:53:48+00:00,Furniture,B_686580,193400
783740,59958,2020-07-29 20:57:40+00:00,Furniture,B_451360,510500
787133,41292,2020-07-29 21:01:54+00:00,Furniture,B_684210,285200
785599,75737,2020-07-29 21:04:50+00:00,Furniture,B_593360,57900
785633,71255,2020-07-29 21:06:06+00:00,Furniture,B_690370,538200
787267,47423,2020-07-29 21:07:15+00:00,Furniture,B_686390,946700
787280,66796,2020-07-29 21:07:31+00:00,Furniture,B_251370,128600
785727,32721,2020-07-29 21:09:25+00:00,Furniture,B_732210,741000
786082,47903,2020-07-29 21:22:07+00:00,Furniture,B_406510,206400
784521,54540,2020-07-29 21:22:36+00:00,Furniture,B_892580,759300
786113,22455,2020-07-29 21:23:12+00:00,Furniture,B_426210,34400
782771,36373,2020-07-29 21:26:03+00:00,Furniture,B_451210,365400
783220,25936,2020-07-29 21:40:48+00:00,Furniture,B_687560,437000
785023,19927,2020-07-29 21:42:58+00:00,Furniture,B_684210,285200
783374,62249,2020-07-29 21:46:00+00:00,Furniture,B_451210,365400
788305,62154,2020-07-29 21:50:17+00:00,Education,C_95210,844200
785327,23634,2020-07-29 21:54:31+00:00,Education,C_956540,538200
783840,40782,2020-07-29 22:00:45+00:00,Furniture,B_728370,621900
787263,33967,2020-07-29 22:07:07+00:00,Furniture,B_741510,523100
787561,56841,2020-07-29 22:20:05+00:00,Furniture,B_73510,890200
787578,38665,2020-07-29 22:20:54+00:00,Furniture,B_427510,186800
786180,57309,2020-07-29 22:25:54+00:00,Furniture,B_427510,186800
787782,54408,2020-07-29 22:30:15+00:00,Furniture,B_251210,898900
784817,48588,2020-07-29 22:33:57+00:00,Furniture,B_32400,766200
784834,49303,2020-07-29 22:34:20+00:00,Furniture,B_32510,113900
784864,36455,2020-07-29 22:35:31+00:00,Furniture,B_101510,256800
789634,75495,2020-07-29 22:38:54+00:00,Furniture,B_734530,798300
786601,14737,2020-07-29 22:40:50+00:00,Furniture,B_684540,74400
785051,58687,2020-07-29 22:44:14+00:00,Furniture,B_886210,105000
788280,67201,2020-07-29 22:48:54+00:00,Furniture,B_72400,921600
790123,40250,2020-07-29 22:58:57+00:00,Furniture,B_909510,818900
790150,26402,2020-07-29 23:00:05+00:00,Furniture,B_710210,518100
790329,45285,2020-07-29 23:06:11+00:00,Furniture,B_478510,643800
785721,24653,2020-07-29 23:09:12+00:00,Furniture,B_684510,427000
788857,37561,2020-07-29 23:10:27+00:00,Furniture,B_617210,978900
787521,84200,2020-07-29 23:18:47+00:00,Furniture,B_423210,277400
790748,31681,2020-07-29 23:22:08+00:00,Furniture,B_56210,444100
790777,51874,2020-07-29 23:23:20+00:00,Furniture,B_736510,285600
787634,51698,2020-07-29 23:23:43+00:00,Furniture,B_876510,477900
787740,64096,2020-07-29 23:28:30+00:00,Education,C_95510,917600
789403,58393,2020-07-29 23:29:51+00:00,Furniture,B_698510,973600
787942,47334,2020-07-29 23:35:28+00:00,Furniture,B_878510,390700
786503,18787,2020-07-29 23:37:57+00:00,Furniture,B_646510,240300
786527,48162,2020-07-29 23:38:42+00:00,Furniture,B_710570,889100
791224,31524,2020-07-29 23:40:52+00:00,Furniture,B_909210,323800
786605,66137,2020-07-29 23:40:55+00:00,Furniture,B_667210,684900
791304,30128,2020-07-29 23:44:08+00:00,Furniture,B_690210,855300
789794,35684,2020-07-29 23:44:58+00:00,Furniture,B_646510,240300
789870,61994,2020-07-29 23:48:17+00:00,Furniture,B_13210,931500
791647,68839,2020-07-29 23:56:42+00:00,Furniture,B_13210,931500
789092,12686,2020-07-30 00:19:06+00:00,Furniture,B_251410,92400
792413,33305,2020-07-30 00:27:17+00:00,Furniture,B_72210,758200
792565,75072,2020-07-30 00:33:19+00:00,Furniture,B_251210,898900
787898,61935,2020-07-30 00:34:05+00:00,Furniture,B_428510,421300
789525,63457,2020-07-30 00:34:13+00:00,Furniture,B_421210,556500
792691,44627,2020-07-30 00:38:30+00:00,Furniture,B_686360,34200
793076,2557,2020-07-30 00:54:59+00:00,Furniture,B_909510,818900
788534,47205,2020-07-30 00:59:25+00:00,Furniture,B_91210,779500
793193,44196,2020-07-30 00:59:46+00:00,Furniture,B_451510,132100
788553,36362,2020-07-30 00:59:53+00:00,Furniture,B_646510,240300
792165,71861,2020-07-30 01:16:24+00:00,Furniture,B_594360,485500
792308,42850,2020-07-30 01:22:37+00:00,Furniture,B_406510,206400
790775,66411,2020-07-30 01:23:19+00:00,Furniture,B_890510,611900
789263,71180,2020-07-30 01:25:20+00:00,Furniture,B_474510,970400
790905,11883,2020-07-30 01:28:36+00:00,Furniture,B_32210,473700
789475,18137,2020-07-30 01:32:09+00:00,Education,C_933210,845600
789795,15395,2020-07-30 01:44:59+00:00,Education,C_95210,844200
789818,34792,2020-07-30 01:45:56+00:00,Furniture,B_69210,403200
791444,53503,2020-07-30 01:48:38+00:00,Furniture,B_694510,539700
794193,73533,2020-07-30 01:51:29+00:00,Furniture,B_642210,62600
793085,43583,2020-07-30 01:55:29+00:00,Furniture,B_251210,898900
791639,50682,2020-07-30 01:56:27+00:00,Furniture,B_406210,190400
793298,15596,2020-07-30 02:03:26+00:00,Furniture,B_878210,887500
790852,14213,2020-07-30 02:26:24+00:00,Education,C_916560,172100
791008,43956,2020-07-30 02:32:13+00:00,Furniture,B_684380,872600
791136,75988,2020-07-30 02:37:08+00:00,Furniture,B_617510,128400
791336,37561,2020-07-30 02:45:06+00:00,Furniture,B_619210,853500
794336,54869,2020-07-30 03:00:11+00:00,Furniture,B_32510,113900
791971,44559,2020-07-30 03:08:30+00:00,Furniture,B_618210,798400
792150,55249,2020-07-30 03:15:38+00:00,Furniture,B_641210,220900
793774,54604,2020-07-30 03:28:10+00:00,Furniture,B_681510,646900
792497,33626,2020-07-30 03:31:07+00:00,Furniture,B_909380,903900
793943,20757,2020-07-30 03:37:16+00:00,Furniture,B_466530,211600
794827,52974,2020-07-30 03:40:11+00:00,Furniture,B_406510,206400
794149,56834,2020-07-30 03:49:07+00:00,Furniture,B_251210,898900
792984,32136,2020-07-30 03:51:01+00:00,Furniture,B_617210,978900
794515,44841,2020-07-30 04:13:54+00:00,Furniture,B_694370,513800
794805,49442,2020-07-30 04:38:47+00:00,Furniture,B_32510,113900
794841,74697,2020-07-30 04:40:54+00:00,Furniture,B_468210,368200
794283,38152,2020-07-30 04:57:04+00:00,Furniture,B_69380,164400
794331,4399,2020-07-30 04:59:51+00:00,Furniture,B_68400,417100
795733,68839,2020-07-30 05:08:19+00:00,Furniture,B_13510,930700
794718,50167,2020-07-30 05:30:53+00:00,Furniture,B_617510,128400
794792,34147,2020-07-30 05:37:41+00:00,Furniture,B_620360,409400
795030,46699,2020-07-30 06:00:59+00:00,Furniture,B_617540,51600
795431,68171,2020-07-30 07:00:18+00:00,Furniture,B_72210,758200
795515,11573,2020-07-30 07:14:03+00:00,Furniture,B_251210,898900
796907,26757,2020-07-30 07:42:10+00:00,Furniture,B_32210,473700
797096,60626,2020-07-30 07:55:52+00:00,Furniture,B_741210,369400
