id,customer_id,visited_at
418223,64384,2020-07-21 19:18:25+00:00
418327,24215,2020-07-21 19:23:45+00:00
418367,65028,2020-07-21 19:25:25+00:00
418373,37174,2020-07-21 19:25:47+00:00
418495,36967,2020-07-21 19:33:57+00:00
418524,38677,2020-07-21 19:34:51+00:00
418530,78156,2020-07-21 19:35:11+00:00
418536,52885,2020-07-21 19:35:38+00:00
418539,30687,2020-07-21 19:35:45+00:00
418555,48790,2020-07-21 19:36:56+00:00
418615,56796,2020-07-21 19:40:23+00:00
418653,16503,2020-07-21 19:41:48+00:00
418745,32406,2020-07-21 19:46:36+00:00
418821,34273,2020-07-21 19:50:04+00:00
418841,36223,2020-07-21 19:51:25+00:00
418890,13540,2020-07-21 19:53:31+00:00
418913,13540,2020-07-21 19:54:11+00:00
419006,46366,2020-07-21 19:58:17+00:00
419024,9293,2020-07-21 19:59:15+00:00
419047,11227,2020-07-21 19:59:58+00:00
419076,24693,2020-07-21 20:01:34+00:00
419095,56398,2020-07-21 20:02:06+00:00
419132,69302,2020-07-21 20:04:03+00:00
419209,38051,2020-07-21 20:09:56+00:00
419240,36421,2020-07-21 20:11:58+00:00
419383,21610,2020-07-21 20:19:28+00:00
419468,63917,2020-07-21 20:24:13+00:00
419595,72848,2020-07-21 20:31:30+00:00
419627,34187,2020-07-21 20:33:21+00:00
419678,31737,2020-07-21 20:36:29+00:00
419846,67866,2020-07-21 20:44:47+00:00
419851,42627,2020-07-21 20:44:56+00:00
419896,53853,2020-07-21 20:46:28+00:00
419906,55797,2020-07-21 20:46:53+00:00
419946,72060,2020-07-21 20:49:07+00:00
420104,53077,2020-07-21 20:58:25+00:00
420111,30027,2020-07-21 20:58:41+00:00
420126,40819,2020-07-21 20:59:26+00:00
420239,65309,2020-07-21 21:04:50+00:00
420254,23649,2020-07-21 21:05:31+00:00
420404,47709,2020-07-21 21:12:49+00:00
420431,47835,2020-07-21 21:14:08+00:00
420535,3670,2020-07-21 21:19:20+00:00
420612,12954,2020-07-21 21:23:45+00:00
420723,59699,2020-07-21 21:29:32+00:00
420772,50175,2020-07-21 21:31:38+00:00
420815,59339,2020-07-21 21:34:14+00:00
420832,34728,2020-07-21 21:35:26+00:00
420888,57349,2020-07-21 21:37:46+00:00
420911,39389,2020-07-21 21:38:54+00:00
420965,53861,2020-07-21 21:41:33+00:00
421082,62529,2020-07-21 21:46:52+00:00
421135,15451,2020-07-21 21:49:00+00:00
421186,16237,2020-07-21 21:51:01+00:00
421207,54459,2020-07-21 21:51:59+00:00
421209,53445,2020-07-21 21:52:05+00:00
421223,44904,2020-07-21 21:52:41+00:00
421292,40481,2020-07-21 21:55:19+00:00
421315,10429,2020-07-21 21:56:25+00:00
421447,42843,2020-07-21 22:03:42+00:00
421490,36544,2020-07-21 22:05:42+00:00
421493,49343,2020-07-21 22:05:47+00:00
421511,31550,2020-07-21 22:06:42+00:00
421526,78347,2020-07-21 22:07:14+00:00
421529,31550,2020-07-21 22:07:40+00:00
421540,78347,2020-07-21 22:08:05+00:00
421588,41835,2020-07-21 22:10:47+00:00
421727,32939,2020-07-21 22:20:19+00:00
421778,16285,2020-07-21 22:22:34+00:00
421786,42883,2020-07-21 22:22:51+00:00
421790,25895,2020-07-21 22:22:58+00:00
421912,26260,2020-07-21 22:29:46+00:00
422148,82243,2020-07-21 22:41:04+00:00
422156,26785,2020-07-21 22:41:21+00:00
422157,75130,2020-07-21 22:41:21+00:00
422163,49380,2020-07-21 22:41:43+00:00
422166,17433,2020-07-21 22:41:52+00:00
422188,15725,2020-07-21 22:42:49+00:00
422206,70523,2020-07-21 22:43:29+00:00
422273,40377,2020-07-21 22:45:55+00:00
422396,55840,2020-07-21 22:52:35+00:00
422467,56296,2020-07-21 22:56:08+00:00
422473,50791,2020-07-21 22:56:20+00:00
422503,61227,2020-07-21 22:57:09+00:00
422506,51973,2020-07-21 22:57:12+00:00
422695,61791,2020-07-21 23:06:41+00:00
422718,79228,2020-07-21 23:07:46+00:00
422744,39436,2020-07-21 23:09:02+00:00
422767,36261,2020-07-21 23:10:14+00:00
422819,65803,2020-07-21 23:12:42+00:00
422935,18830,2020-07-21 23:18:55+00:00
422977,28184,2020-07-21 23:20:49+00:00
423009,46648,2020-07-21 23:22:41+00:00
423050,41502,2020-07-21 23:25:05+00:00
423211,1608,2020-07-21 23:33:38+00:00
423273,39876,2020-07-21 23:38:13+00:00
423289,36903,2020-07-21 23:39:11+00:00
423310,68045,2020-07-21 23:40:06+00:00
423450,14179,2020-07-21 23:48:34+00:00
423488,32614,2020-07-21 23:50:01+00:00
423492,38468,2020-07-21 23:50:12+00:00
423494,56725,2020-07-21 23:50:21+00:00
423590,33781,2020-07-21 23:57:00+00:00
423598,83613,2020-07-21 23:57:23+00:00
423631,54540,2020-07-21 23:59:40+00:00
423648,70798,2020-07-22 00:00:49+00:00
423706,63203,2020-07-22 00:04:40+00:00
423905,59157,2020-07-22 00:16:33+00:00
423984,44213,2020-07-22 00:21:26+00:00
424025,24473,2020-07-22 00:25:06+00:00
424132,24686,2020-07-22 00:30:47+00:00
424158,31954,2020-07-22 00:33:00+00:00
424172,58377,2020-07-22 00:33:39+00:00
424206,43123,2020-07-22 00:36:05+00:00
424218,30527,2020-07-22 00:36:40+00:00
424223,40170,2020-07-22 00:37:04+00:00
424259,56393,2020-07-22 00:39:35+00:00
424262,62721,2020-07-22 00:39:46+00:00
424416,48355,2020-07-22 00:52:54+00:00
424440,71306,2020-07-22 00:54:44+00:00
424443,58970,2020-07-22 00:54:51+00:00
424482,62787,2020-07-22 00:58:13+00:00
424519,72237,2020-07-22 01:01:57+00:00
424536,51499,2020-07-22 01:03:35+00:00
424550,33985,2020-07-22 01:04:52+00:00
424568,58377,2020-07-22 01:06:20+00:00
424585,48984,2020-07-22 01:07:33+00:00
424623,44871,2020-07-22 01:11:07+00:00
424625,60711,2020-07-22 01:11:19+00:00
424661,39527,2020-07-22 01:15:08+00:00
424729,72749,2020-07-22 01:22:54+00:00
424845,43016,2020-07-22 01:34:33+00:00
424867,76898,2020-07-22 01:36:39+00:00
424929,51163,2020-07-22 01:42:47+00:00
424946,52985,2020-07-22 01:44:16+00:00
424961,41500,2020-07-22 01:46:28+00:00
424984,57399,2020-07-22 01:47:51+00:00
425060,39436,2020-07-22 01:59:37+00:00
425156,37475,2020-07-22 02:13:19+00:00
425170,40819,2020-07-22 02:15:42+00:00
425275,57053,2020-07-22 02:35:18+00:00
425295,72964,2020-07-22 02:38:28+00:00
425305,54325,2020-07-22 02:40:14+00:00
425311,57838,2020-07-22 02:41:50+00:00
425377,63394,2020-07-22 02:56:40+00:00
425404,41306,2020-07-22 03:05:22+00:00
425410,66657,2020-07-22 03:07:22+00:00
425453,34486,2020-07-22 03:21:26+00:00
425454,56521,2020-07-22 03:21:34+00:00
425492,22455,2020-07-22 03:29:09+00:00
425504,46958,2020-07-22 03:32:37+00:00
425526,57428,2020-07-22 03:37:10+00:00
425558,51006,2020-07-22 03:43:18+00:00
425678,56975,2020-07-22 04:27:06+00:00
425716,58359,2020-07-22 04:49:02+00:00
425776,50393,2020-07-22 05:08:31+00:00
425859,42197,2020-07-22 05:24:35+00:00
425867,23964,2020-07-22 05:26:07+00:00
425880,69624,2020-07-22 05:27:59+00:00
425886,34230,2020-07-22 05:29:33+00:00
425921,34583,2020-07-22 05:36:35+00:00
425964,75113,2020-07-22 05:43:52+00:00
426156,53018,2020-07-22 06:08:00+00:00
426173,65055,2020-07-22 06:09:10+00:00
426272,52862,2020-07-22 06:19:32+00:00
426274,54187,2020-07-22 06:19:37+00:00
426315,50625,2020-07-22 06:25:09+00:00
426440,58359,2020-07-22 06:39:59+00:00
426476,33451,2020-07-22 06:42:57+00:00
426482,70437,2020-07-22 06:43:26+00:00
426539,77390,2020-07-22 06:48:26+00:00
426691,82844,2020-07-22 07:00:20+00:00
426804,11629,2020-07-22 07:09:20+00:00
426822,27070,2020-07-22 07:10:16+00:00
426857,38443,2020-07-22 07:12:26+00:00
426957,39467,2020-07-22 07:17:46+00:00
426965,28676,2020-07-22 07:18:14+00:00
426982,11813,2020-07-22 07:19:20+00:00
427034,67563,2020-07-22 07:22:58+00:00
427090,46420,2020-07-22 07:26:31+00:00
427175,63699,2020-07-22 07:32:14+00:00
427219,59788,2020-07-22 07:34:37+00:00
427258,62977,2020-07-22 07:37:09+00:00
427426,43319,2020-07-22 07:48:08+00:00
427433,42881,2020-07-22 07:48:42+00:00
427443,45337,2020-07-22 07:49:15+00:00
427502,55670,2020-07-22 07:53:07+00:00
427509,29045,2020-07-22 07:53:40+00:00
427562,21216,2020-07-22 07:57:39+00:00
427605,73328,2020-07-22 07:59:50+00:00
427710,37636,2020-07-22 08:05:02+00:00
427752,33325,2020-07-22 08:07:16+00:00
427851,90446,2020-07-22 08:12:50+00:00
427898,42048,2020-07-22 08:15:08+00:00
427900,35680,2020-07-22 08:15:16+00:00
427934,73750,2020-07-22 08:17:05+00:00
427950,32721,2020-07-22 08:18:10+00:00
427959,41198,2020-07-22 08:18:38+00:00
427999,41198,2020-07-22 08:20:34+00:00
428251,60696,2020-07-22 08:33:16+00:00
428354,38473,2020-07-22 08:37:44+00:00
428355,71031,2020-07-22 08:37:46+00:00
428458,51589,2020-07-22 08:43:43+00:00
428562,38673,2020-07-22 08:49:17+00:00
428728,51138,2020-07-22 08:58:15+00:00
428791,66232,2020-07-22 09:01:18+00:00
428907,41241,2020-07-22 09:06:01+00:00
429000,24168,2020-07-22 09:11:26+00:00
429145,61618,2020-07-22 09:18:03+00:00
429162,42854,2020-07-22 09:18:57+00:00
429200,25237,2020-07-22 09:20:53+00:00
429249,25717,2020-07-22 09:22:59+00:00
429282,12284,2020-07-22 09:24:31+00:00
429291,72453,2020-07-22 09:24:58+00:00
429293,39887,2020-07-22 09:25:00+00:00
429327,7251,2020-07-22 09:26:28+00:00
429384,65897,2020-07-22 09:29:02+00:00
429415,62691,2020-07-22 09:30:29+00:00
429497,10343,2020-07-22 09:34:35+00:00
429513,75112,2020-07-22 09:35:39+00:00
429517,61285,2020-07-22 09:35:49+00:00
429523,72127,2020-07-22 09:36:05+00:00
429535,51837,2020-07-22 09:36:52+00:00
429545,54222,2020-07-22 09:37:28+00:00
429635,19094,2020-07-22 09:42:14+00:00
429654,66467,2020-07-22 09:43:22+00:00
429695,36151,2020-07-22 09:45:34+00:00
429749,59135,2020-07-22 09:48:18+00:00
429820,59135,2020-07-22 09:52:02+00:00
429849,50758,2020-07-22 09:52:58+00:00
430109,26512,2020-07-22 10:05:30+00:00
430212,65897,2020-07-22 10:09:45+00:00
430237,50385,2020-07-22 10:10:42+00:00
430262,46914,2020-07-22 10:11:40+00:00
430423,62956,2020-07-22 10:18:31+00:00
430496,52856,2020-07-22 10:21:37+00:00
430588,71041,2020-07-22 10:26:15+00:00
430597,45168,2020-07-22 10:26:53+00:00
430637,47413,2020-07-22 10:28:58+00:00
430663,16970,2020-07-22 10:30:15+00:00
430697,39567,2020-07-22 10:32:20+00:00
430784,15289,2020-07-22 10:37:44+00:00
430830,8025,2020-07-22 10:39:44+00:00
430850,75220,2020-07-22 10:40:34+00:00
430956,75220,2020-07-22 10:46:23+00:00
430986,42973,2020-07-22 10:47:20+00:00
430998,14809,2020-07-22 10:48:10+00:00
431004,58789,2020-07-22 10:48:24+00:00
431074,57059,2020-07-22 10:51:36+00:00
431092,73935,2020-07-22 10:52:31+00:00
431101,25682,2020-07-22 10:52:52+00:00
431105,37563,2020-07-22 10:52:59+00:00
431213,43118,2020-07-22 10:57:40+00:00
431232,38260,2020-07-22 10:58:29+00:00
431242,20002,2020-07-22 10:59:08+00:00
431288,44240,2020-07-22 11:01:02+00:00
431333,44803,2020-07-22 11:03:11+00:00
431374,41098,2020-07-22 11:05:39+00:00
431378,13738,2020-07-22 11:05:48+00:00
431391,30592,2020-07-22 11:06:25+00:00
431402,69302,2020-07-22 11:06:53+00:00
431436,68838,2020-07-22 11:08:18+00:00
431472,16928,2020-07-22 11:09:46+00:00
431478,48714,2020-07-22 11:10:15+00:00
431524,67108,2020-07-22 11:13:14+00:00
431587,63277,2020-07-22 11:16:58+00:00
431613,68218,2020-07-22 11:17:59+00:00
431646,36067,2020-07-22 11:19:34+00:00
431653,12421,2020-07-22 11:19:52+00:00
431722,74535,2020-07-22 11:22:33+00:00
431768,58665,2020-07-22 11:24:26+00:00
431852,67986,2020-07-22 11:28:08+00:00
431936,71855,2020-07-22 11:32:56+00:00
431967,12421,2020-07-22 11:34:48+00:00
432010,83438,2020-07-22 11:37:00+00:00
432070,75112,2020-07-22 11:39:37+00:00
432231,84059,2020-07-22 11:45:44+00:00
432395,44196,2020-07-22 11:52:33+00:00
432416,14356,2020-07-22 11:53:31+00:00
432420,32873,2020-07-22 11:53:43+00:00
432475,31990,2020-07-22 11:57:17+00:00
432572,28357,2020-07-22 12:01:59+00:00
432612,12817,2020-07-22 12:03:37+00:00
432719,18253,2020-07-22 12:08:28+00:00
432745,51179,2020-07-22 12:09:37+00:00
432772,32366,2020-07-22 12:10:39+00:00
432816,41098,2020-07-22 12:12:01+00:00
432827,39614,2020-07-22 12:12:21+00:00
432852,74676,2020-07-22 12:13:34+00:00
433002,77213,2020-07-22 12:19:11+00:00
433114,14027,2020-07-22 12:24:10+00:00
433116,13927,2020-07-22 12:24:24+00:00
433123,20260,2020-07-22 12:24:36+00:00
433154,31454,2020-07-22 12:25:51+00:00
433227,41010,2020-07-22 12:30:09+00:00
433307,18516,2020-07-22 12:33:37+00:00
433354,57090,2020-07-22 12:35:19+00:00
433378,29949,2020-07-22 12:36:51+00:00
433437,42711,2020-07-22 12:39:29+00:00
433477,45861,2020-07-22 12:41:39+00:00
433554,24677,2020-07-22 12:45:30+00:00
433571,31454,2020-07-22 12:46:18+00:00
433578,18225,2020-07-22 12:46:37+00:00
433604,67178,2020-07-22 12:47:51+00:00
433606,54500,2020-07-22 12:47:53+00:00
433668,48143,2020-07-22 12:51:39+00:00
433687,46073,2020-07-22 12:52:10+00:00
433738,14658,2020-07-22 12:54:16+00:00
433745,59339,2020-07-22 12:54:28+00:00
433794,46744,2020-07-22 12:56:56+00:00
433797,41358,2020-07-22 12:57:02+00:00
433809,66106,2020-07-22 12:57:44+00:00
433877,73356,2020-07-22 13:00:09+00:00
434003,28856,2020-07-22 13:06:44+00:00
434029,23409,2020-07-22 13:07:58+00:00
434104,41564,2020-07-22 13:11:21+00:00
434124,56353,2020-07-22 13:12:08+00:00
434128,45372,2020-07-22 13:12:20+00:00
434185,47249,2020-07-22 13:14:28+00:00
434212,49538,2020-07-22 13:15:39+00:00
434294,33729,2020-07-22 13:19:28+00:00
434394,24687,2020-07-22 13:24:34+00:00
434446,31406,2020-07-22 13:26:30+00:00
434660,48195,2020-07-22 13:37:35+00:00
434703,75917,2020-07-22 13:39:14+00:00
434802,54027,2020-07-22 13:43:13+00:00
434854,51896,2020-07-22 13:46:07+00:00
434875,49726,2020-07-22 13:46:58+00:00
434970,10581,2020-07-22 13:50:38+00:00
435054,34455,2020-07-22 13:54:40+00:00
435118,67448,2020-07-22 13:57:15+00:00
435164,66481,2020-07-22 13:59:37+00:00
435217,28475,2020-07-22 14:02:09+00:00
435241,37534,2020-07-22 14:02:44+00:00
435258,35147,2020-07-22 14:03:20+00:00
435342,43845,2020-07-22 14:07:01+00:00
435381,44537,2020-07-22 14:08:46+00:00
435400,51275,2020-07-22 14:09:20+00:00
435409,55011,2020-07-22 14:09:53+00:00
435414,46427,2020-07-22 14:10:09+00:00
435451,36479,2020-07-22 14:11:38+00:00
435468,57662,2020-07-22 14:12:29+00:00
435552,20119,2020-07-22 14:16:34+00:00
435603,36971,2020-07-22 14:18:44+00:00
435644,52831,2020-07-22 14:20:48+00:00
435651,46132,2020-07-22 14:21:14+00:00
435678,30829,2020-07-22 14:22:27+00:00
435682,58653,2020-07-22 14:22:35+00:00
435709,58653,2020-07-22 14:23:36+00:00
435720,40819,2020-07-22 14:24:20+00:00
435873,72981,2020-07-22 14:31:12+00:00
435877,55196,2020-07-22 14:31:18+00:00
435948,84898,2020-07-22 14:34:18+00:00
435986,58156,2020-07-22 14:35:44+00:00
436012,74411,2020-07-22 14:36:52+00:00
436093,59232,2020-07-22 14:41:21+00:00
436142,59245,2020-07-22 14:43:50+00:00
436209,64276,2020-07-22 14:47:22+00:00
436214,64939,2020-07-22 14:47:30+00:00
436246,47367,2020-07-22 14:48:37+00:00
436301,70798,2020-07-22 14:50:51+00:00
436306,44843,2020-07-22 14:51:14+00:00
436402,70956,2020-07-22 14:55:45+00:00
436429,55038,2020-07-22 14:57:35+00:00
436480,83705,2020-07-22 14:59:50+00:00
436582,53397,2020-07-22 15:05:26+00:00
436622,44908,2020-07-22 15:06:59+00:00
436652,19949,2020-07-22 15:08:20+00:00
436780,31412,2020-07-22 15:14:17+00:00
436805,37636,2020-07-22 15:15:20+00:00
436939,47133,2020-07-22 15:20:46+00:00
436978,71912,2020-07-22 15:22:34+00:00
437067,43287,2020-07-22 15:26:53+00:00
437086,22436,2020-07-22 15:28:21+00:00
437135,42165,2020-07-22 15:31:23+00:00
437163,50929,2020-07-22 15:32:43+00:00
437197,44877,2020-07-22 15:34:19+00:00
437210,14976,2020-07-22 15:34:57+00:00
437266,66595,2020-07-22 15:37:33+00:00
437305,19657,2020-07-22 15:38:58+00:00
437322,26887,2020-07-22 15:39:37+00:00
437329,31821,2020-07-22 15:39:57+00:00
437378,33332,2020-07-22 15:41:53+00:00
437458,39762,2020-07-22 15:45:38+00:00
437617,38489,2020-07-22 15:53:23+00:00
437626,39967,2020-07-22 15:53:48+00:00
437664,63611,2020-07-22 15:54:54+00:00
437765,25674,2020-07-22 16:00:06+00:00
437791,52366,2020-07-22 16:01:09+00:00
437856,25938,2020-07-22 16:03:19+00:00
437919,74346,2020-07-22 16:05:22+00:00
437956,24678,2020-07-22 16:07:16+00:00
437984,81536,2020-07-22 16:08:10+00:00
438029,65800,2020-07-22 16:10:38+00:00
438051,48522,2020-07-22 16:11:42+00:00
438102,13397,2020-07-22 16:14:35+00:00
438139,35680,2020-07-22 16:16:14+00:00
438258,47153,2020-07-22 16:22:20+00:00
438285,44891,2020-07-22 16:23:50+00:00
438328,51645,2020-07-22 16:25:27+00:00
438329,27094,2020-07-22 16:25:29+00:00
438385,79621,2020-07-22 16:27:43+00:00
438463,72981,2020-07-22 16:30:27+00:00
438476,15880,2020-07-22 16:30:54+00:00
438637,69219,2020-07-22 16:39:02+00:00
438658,36604,2020-07-22 16:39:59+00:00
438692,68886,2020-07-22 16:41:40+00:00
438724,41405,2020-07-22 16:43:25+00:00
438791,53019,2020-07-22 16:46:58+00:00
438830,59923,2020-07-22 16:48:57+00:00
438856,17806,2020-07-22 16:50:11+00:00
438885,66576,2020-07-22 16:51:31+00:00
438913,71212,2020-07-22 16:52:40+00:00
438979,26286,2020-07-22 16:56:09+00:00
438997,66670,2020-07-22 16:56:58+00:00
439181,9335,2020-07-22 17:06:38+00:00
439235,53427,2020-07-22 17:09:50+00:00
439283,42505,2020-07-22 17:11:36+00:00
439398,18225,2020-07-22 17:17:43+00:00
439421,39436,2020-07-22 17:19:13+00:00
439471,57669,2020-07-22 17:20:57+00:00
439484,57669,2020-07-22 17:21:34+00:00
439512,78686,2020-07-22 17:22:28+00:00
439521,44925,2020-07-22 17:22:35+00:00
439560,18544,2020-07-22 17:24:06+00:00
439573,64440,2020-07-22 17:24:44+00:00
439658,17102,2020-07-22 17:29:08+00:00
439765,51305,2020-07-22 17:33:29+00:00
439831,35539,2020-07-22 17:36:31+00:00
439933,74327,2020-07-22 17:41:27+00:00
440097,38410,2020-07-22 17:47:21+00:00
440157,30687,2020-07-22 17:49:40+00:00
440178,66779,2020-07-22 17:50:28+00:00
440250,42872,2020-07-22 17:53:15+00:00
440259,31225,2020-07-22 17:53:39+00:00
440410,58327,2020-07-22 17:59:34+00:00
440501,39945,2020-07-22 18:03:36+00:00
440614,50624,2020-07-22 18:09:08+00:00
440619,35688,2020-07-22 18:09:25+00:00
440709,47267,2020-07-22 18:13:39+00:00
440742,23461,2020-07-22 18:15:13+00:00
440772,59108,2020-07-22 18:16:45+00:00
440801,14541,2020-07-22 18:18:14+00:00
440858,48265,2020-07-22 18:20:53+00:00
440900,46378,2020-07-22 18:23:06+00:00
440904,34294,2020-07-22 18:23:27+00:00
440982,66341,2020-07-22 18:27:50+00:00
440992,83238,2020-07-22 18:28:12+00:00
441106,36379,2020-07-22 18:34:05+00:00
441116,32259,2020-07-22 18:34:43+00:00
441140,23861,2020-07-22 18:35:43+00:00
441176,10933,2020-07-22 18:38:00+00:00
441231,60366,2020-07-22 18:41:14+00:00
441237,63277,2020-07-22 18:41:33+00:00
441324,59283,2020-07-22 18:45:53+00:00
441451,14344,2020-07-22 18:52:41+00:00
441477,34653,2020-07-22 18:53:52+00:00
441485,71855,2020-07-22 18:54:12+00:00
441509,48530,2020-07-22 18:55:04+00:00
441512,72044,2020-07-22 18:55:17+00:00
441532,54837,2020-07-22 18:56:20+00:00
441544,75985,2020-07-22 18:57:03+00:00
441567,40165,2020-07-22 18:58:10+00:00
441603,35815,2020-07-22 19:00:13+00:00
441725,29361,2020-07-22 19:04:54+00:00
441739,68123,2020-07-22 19:05:30+00:00
441754,64293,2020-07-22 19:06:10+00:00
441761,59285,2020-07-22 19:06:19+00:00
441797,5958,2020-07-22 19:07:56+00:00
441822,77862,2020-07-22 19:09:09+00:00
441843,38489,2020-07-22 19:10:16+00:00
441908,66164,2020-07-22 19:14:09+00:00
441911,15395,2020-07-22 19:14:28+00:00
441986,57269,2020-07-22 19:18:32+00:00
441996,36227,2020-07-22 19:18:58+00:00
441997,38645,2020-07-22 19:19:00+00:00
442185,28661,2020-07-22 19:29:02+00:00
442355,42315,2020-07-22 19:38:23+00:00
442431,75893,2020-07-22 19:41:45+00:00
442438,40551,2020-07-22 19:42:10+00:00
442439,61121,2020-07-22 19:42:14+00:00
442448,69529,2020-07-22 19:42:43+00:00
442494,58106,2020-07-22 19:45:08+00:00
442582,81830,2020-07-22 19:49:58+00:00
442670,51732,2020-07-22 19:54:03+00:00
442759,83936,2020-07-22 19:58:05+00:00
442782,45820,2020-07-22 19:58:55+00:00
442794,45236,2020-07-22 19:59:39+00:00
442828,39590,2020-07-22 20:01:29+00:00
442829,68279,2020-07-22 20:01:36+00:00
442842,30865,2020-07-22 20:02:13+00:00
442865,83731,2020-07-22 20:03:44+00:00
442908,68512,2020-07-22 20:05:55+00:00
442976,53493,2020-07-22 20:10:09+00:00
442980,47730,2020-07-22 20:10:15+00:00
443023,54399,2020-07-22 20:13:24+00:00
443053,49143,2020-07-22 20:15:13+00:00
443054,37373,2020-07-22 20:15:29+00:00
443056,43003,2020-07-22 20:15:33+00:00
443057,52856,2020-07-22 20:15:33+00:00
443115,50231,2020-07-22 20:19:22+00:00
443117,75577,2020-07-22 20:19:28+00:00
443155,17561,2020-07-22 20:21:19+00:00
443201,41649,2020-07-22 20:24:05+00:00
443234,39799,2020-07-22 20:26:14+00:00
443263,54897,2020-07-22 20:27:53+00:00
443287,24180,2020-07-22 20:29:28+00:00
443315,39567,2020-07-22 20:31:18+00:00
443354,82782,2020-07-22 20:33:40+00:00
443358,61156,2020-07-22 20:34:01+00:00
443420,65816,2020-07-22 20:37:24+00:00
443430,67191,2020-07-22 20:37:57+00:00
443456,31524,2020-07-22 20:39:03+00:00
443467,30256,2020-07-22 20:39:36+00:00
443477,67448,2020-07-22 20:40:44+00:00
443499,37573,2020-07-22 20:42:16+00:00
443527,33469,2020-07-22 20:44:02+00:00
443575,78999,2020-07-22 20:46:23+00:00
443587,56925,2020-07-22 20:46:41+00:00
443672,31466,2020-07-22 20:51:46+00:00
443738,58426,2020-07-22 20:55:26+00:00
443768,57168,2020-07-22 20:56:48+00:00
443824,82844,2020-07-22 20:59:56+00:00
443926,47516,2020-07-22 21:05:01+00:00
444047,48079,2020-07-22 21:12:20+00:00
444064,49919,2020-07-22 21:13:20+00:00
444118,64070,2020-07-22 21:16:40+00:00
444192,23342,2020-07-22 21:21:09+00:00
444222,14541,2020-07-22 21:22:42+00:00
444286,40076,2020-07-22 21:25:57+00:00
444351,58149,2020-07-22 21:28:58+00:00
444353,36675,2020-07-22 21:29:05+00:00
444369,37641,2020-07-22 21:30:06+00:00
444513,37335,2020-07-22 21:37:01+00:00
444520,43247,2020-07-22 21:37:11+00:00
444530,51116,2020-07-22 21:37:45+00:00
444551,30256,2020-07-22 21:39:09+00:00
444562,29615,2020-07-22 21:39:54+00:00
444597,32518,2020-07-22 21:41:55+00:00
444657,70351,2020-07-22 21:44:53+00:00
444665,70351,2020-07-22 21:45:17+00:00
444687,58687,2020-07-22 21:47:04+00:00
444950,53726,2020-07-22 21:59:37+00:00
444982,33469,2020-07-22 22:01:02+00:00
444988,41155,2020-07-22 22:01:22+00:00
444998,33967,2020-07-22 22:02:14+00:00
445084,46666,2020-07-22 22:05:34+00:00
445128,39389,2020-07-22 22:07:17+00:00
445315,64487,2020-07-22 22:15:11+00:00
445316,40551,2020-07-22 22:15:14+00:00
445329,15836,2020-07-22 22:16:06+00:00
445385,54317,2020-07-22 22:19:02+00:00
445429,58503,2020-07-22 22:22:05+00:00
445439,44220,2020-07-22 22:22:23+00:00
445567,53302,2020-07-22 22:27:51+00:00
445574,52774,2020-07-22 22:28:12+00:00
445632,75985,2020-07-22 22:31:24+00:00
445634,29428,2020-07-22 22:31:30+00:00
445692,45236,2020-07-22 22:34:02+00:00
445697,35185,2020-07-22 22:34:08+00:00
445730,37661,2020-07-22 22:35:50+00:00
445766,51495,2020-07-22 22:38:01+00:00
445786,36421,2020-07-22 22:39:06+00:00
445790,34119,2020-07-22 22:39:26+00:00
445798,42388,2020-07-22 22:39:47+00:00
445964,47920,2020-07-22 22:47:57+00:00
446009,36230,2020-07-22 22:49:48+00:00
446012,82289,2020-07-22 22:49:55+00:00
446127,49497,2020-07-22 22:56:06+00:00
446179,54700,2020-07-22 22:58:27+00:00
446197,30527,2020-07-22 22:59:25+00:00
446222,83054,2020-07-22 23:00:21+00:00
446245,66796,2020-07-22 23:01:13+00:00
446254,48531,2020-07-22 23:01:44+00:00
446334,79149,2020-07-22 23:05:17+00:00
446335,60471,2020-07-22 23:05:24+00:00
446416,49380,2020-07-22 23:08:12+00:00
446424,44183,2020-07-22 23:08:27+00:00
446444,56801,2020-07-22 23:09:21+00:00
446469,28255,2020-07-22 23:10:32+00:00
446478,50130,2020-07-22 23:10:52+00:00
446502,47210,2020-07-22 23:12:04+00:00
446513,47873,2020-07-22 23:12:47+00:00
446517,61159,2020-07-22 23:12:54+00:00
446609,42939,2020-07-22 23:17:23+00:00
446620,79079,2020-07-22 23:17:51+00:00
446761,8110,2020-07-22 23:24:59+00:00
446809,17290,2020-07-22 23:27:38+00:00
446841,35643,2020-07-22 23:28:59+00:00
446845,55379,2020-07-22 23:29:05+00:00
446901,44058,2020-07-22 23:32:30+00:00
446982,33195,2020-07-22 23:37:06+00:00
447118,55324,2020-07-22 23:43:54+00:00
447122,53003,2020-07-22 23:44:07+00:00
447203,39694,2020-07-22 23:48:35+00:00
447270,28625,2020-07-22 23:52:01+00:00
447302,31875,2020-07-22 23:54:06+00:00
447307,69594,2020-07-22 23:54:14+00:00
447312,56056,2020-07-22 23:54:41+00:00
447321,24143,2020-07-22 23:55:13+00:00
447374,34199,2020-07-22 23:58:48+00:00
447381,34199,2020-07-22 23:59:44+00:00
447422,40849,2020-07-23 00:02:22+00:00
447430,75886,2020-07-23 00:02:42+00:00
447486,54906,2020-07-23 00:06:08+00:00
447490,56542,2020-07-23 00:06:24+00:00
447605,16239,2020-07-23 00:12:16+00:00
447615,47673,2020-07-23 00:13:05+00:00
